Protein IDs	173.1	173.2	173.3	173.4	173L.1	173L.2	173S.1	173S.2	173S.3	173S.4	178.1	178.2	178.3	178.4	178L.1	178L.2	178S.1	178S.2	178S.3	178S.4	275.1	275.2	275.3	275.4	275L.1	275L.2	275S.1	275S.2	275S.3	275S.4	282.1	282.2	282.3	282.4	288.1	288.2	288.3	288.4	575.1	575.2	575.3	575.4
LdBPK_330032800	672210000	730770000	672190000	835290000	623870000	640910000	738120000	936390000	1136000000	859350000	508580000	440880000	604900000	596860000	480050000	550140000	759160000	566380000	625640000	720090000	875370000	980480000	945880000	1018800000	994360000	859850000	1116600000	905490000	1393300000	1298500000	584500000	441250000	674930000	575040000	715840000	767090000	794040000	789590000	512490000	564410000	564490000	459650000
LdBPK_330033100	78359000	55363000	129260000	100240000	91075000	91638000	111320000	71889000	120680000	127470000	88621000	63730000	60923000	54732000	67213000	35803000	95014000	36091000	0	28755000	56615000	64755000	120660000	110220000	75895000	100390000	67080000	45175000	82041000	52435000	28841000	67846000	48033000	56209000	124670000	156770000	84692000	112710000	76300000	112520000	49565000	73891000
LdBPK_330033300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330033400	1075700000	724790000	1323000000	1081000000	978270000	1269500000	726650000	761650000	778750000	862220000	885310000	697870000	809230000	946150000	1000500000	856690000	549470000	380790000	375760000	548310000	1158700000	1256700000	1080800000	1184800000	1432000000	1096700000	661420000	866070000	871250000	832580000	984390000	766850000	847550000	1040600000	1083100000	990590000	1053200000	1109600000	781710000	818880000	884970000	1028900000
LdBPK_330033500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6722600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330033600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5820800	0	0	0	0
LdBPK_330033800	0	0	0	13497000	9137200	0	0	0	10228000	0	0	0	0	0	0	0	0	0	0	0	13164000	0	22453000	0	11248000	10588000	17191000	12622000	0	0	0	15914000	0	0	0	0	0	9458100	0	0	0	0
LdBPK_330033900	836610000	1186300000	905060000	757050000	786650000	1062000000	991740000	1087900000	999880000	1017900000	950020000	970550000	892870000	863440000	831010000	777730000	1062900000	1047500000	1068000000	1366100000	1133500000	1029900000	755630000	1046200000	855350000	728340000	903690000	2584300000	946760000	863130000	928490000	659370000	1058300000	912710000	742940000	682630000	845560000	769530000	936710000	690100000	927830000	847590000
LdBPK_330034100	0	0	0	0	46718000	36786000	84977000	0	15166000	0	0	13470000	0	0	24558000	0	13170000	0	18131000	0	28880000	30510000	30751000	0	39943000	18368000	39174000	219410000	0	0	0	21908000	10161000	0	19145000	0	0	0	0	0	0	0
LdBPK_330034200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6865000	0	0	0	0	0	0	0	0	0	0
LdBPK_330034500	0	0	0	0	20708000	0	47997000	99196000	26609000	26981000	21774000	0	0	0	17585000	17235000	61119000	33068000	36822000	35430000	0	0	0	33810000	0	0	32154000	60460000	52091000	39839000	0	15047000	26036000	25109000	0	0	17892000	0	20776000	19773000	22196000	20842000
LdBPK_330034600	8360100	0	10388000	12645000	13978000	0	6798200	0	27768000	10314000	7622900	16354000	0	11540000	14004000	17163000	0	0	0	7367900	12712000	0	9406100	10808000	0	0	0	0	28426000	0	12936000	13777000	11795000	10183000	0	0	9269700	0	0	8817600	11331000	16324000
LdBPK_330034700	0	17408000	0	9883900	18622000	0	16483000	0	0	10622000	0	19385000	0	0	0	0	0	0	0	0	16279000	12246000	25670000	15289000	0	30473000	23668000	0	0	19026000	0	17435000	0	0	0	14374000	9287200	12996000	0	14539000	0	0
LdBPK_330034800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9218500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330034900	2320300000	1635300000	2211500000	2514100000	2212800000	2639200000	2834800000	1978200000	2479200000	2331100000	1619900000	1278900000	1885700000	1934900000	1504900000	1362500000	1885000000	1621500000	1344200000	1592600000	2617000000	2829900000	2460500000	2753900000	2494100000	2427000000	3001800000	1808100000	3017300000	2360500000	2242700000	1574700000	1913000000	1942200000	2248200000	2164700000	2541700000	2405400000	1830700000	1621800000	1923200000	1743000000
LdBPK_330035000	134160000	112010000	97543000	107330000	143610000	113500000	71575000	129270000	92424000	115160000	183800000	137870000	142230000	104910000	112470000	105880000	84600000	93778000	104230000	79314000	165400000	186020000	202100000	135680000	144310000	208090000	149690000	123120000	126030000	185420000	119420000	138110000	92993000	134470000	201910000	192930000	168500000	141690000	68249000	166330000	62610000	99695000
LdBPK_330035100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330035200	258780000	284430000	214650000	249710000	256610000	324890000	345580000	296140000	417160000	321550000	190630000	206410000	226700000	245660000	163710000	163700000	344950000	314710000	381400000	386870000	300800000	284100000	341120000	309400000	261260000	287440000	405440000	306810000	397010000	401350000	206910000	150930000	141790000	163420000	240860000	252970000	266970000	232800000	147060000	192330000	177650000	235170000
LdBPK_330035600	0	0	0	0	0	0	0	0	0	0	7930100	0	0	0	0	0	0	0	0	0	0	0	6894500	0	0	0	0	0	0	0	0	0	0	0	7105800	0	0	0	0	0	0	0
LdBPK_330035700	144170000	101700000	117940000	112070000	213990000	118400000	80100000	110470000	78842000	122360000	98229000	109000000	118870000	80857000	76623000	66333000	70756000	61140000	58304000	43298000	112120000	152830000	174950000	157220000	125080000	203200000	75225000	62203000	102040000	133160000	88596000	72696000	60364000	81050000	135730000	143250000	99050000	131310000	58750000	100850000	59063000	70454000
LdBPK_330035900	15465000	0	15867000	14187000	19991000	25406000	19665000	32726000	30064000	26691000	29596000	27411000	29825000	20619000	0	20919000	32151000	35276000	0	32959000	24937000	38528000	29168000	25049000	24485000	29634000	30448000	0	32721000	44989000	19245000	16104000	16732000	18244000	20105000	24859000	24069000	0	18745000	17064000	12221000	0
LdBPK_330036300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566200	0	0	0
LdBPK_330036800	27523000	0	0	30477000	38095000	0	25932000	22626000	24585000	35567000	0	45527000	23509000	0	27900000	26289000	30341000	0	0	35183000	28875000	37787000	44897000	36120000	25363000	34068000	32669000	81639000	18823000	31279000	24981000	21170000	26768000	0	27316000	0	26486000	32208000	28111000	20133000	0	0
LdBPK_330036900	41834000	47901000	47616000	29987000	62498000	56529000	38996000	0	34296000	51483000	67029000	66197000	0	0	29501000	36091000	18835000	63058000	33462000	34993000	38390000	45163000	43086000	49891000	39792000	54049000	29800000	33408000	42721000	52078000	39768000	34114000	52131000	0	43894000	46027000	44061000	41038000	33547000	55369000	44302000	41926000
LdBPK_330037000	203470000	255320000	238230000	256300000	238860000	157550000	160300000	129930000	142480000	213750000	165520000	219590000	193360000	150540000	192840000	196010000	115060000	54569000	70724000	112470000	433510000	400510000	392540000	446120000	417040000	363400000	184910000	251640000	204750000	154970000	184880000	224240000	136580000	171470000	244190000	178880000	202670000	243030000	173620000	147410000	222940000	203030000
LdBPK_330037300	0	0	11251000	51536000	21100000	15560000	25228000	0	38040000	16002000	17301000	17620000	0	11994000	24417000	20447000	0	0	0	0	70306000	23170000	21411000	33196000	63516000	0	0	0	25069000	42193000	0	15921000	0	31068000	24226000	0	35745000	13196000	0	0	19455000	0
LdBPK_330037600	167220000	113100000	169560000	165920000	167920000	87755000	151380000	105410000	210680000	186710000	172630000	142820000	166950000	109450000	175740000	159080000	116950000	78163000	125030000	169730000	176800000	168270000	167580000	176560000	185660000	152400000	170300000	84758000	121630000	135100000	172550000	186900000	106040000	200250000	178040000	148770000	206540000	232050000	204260000	159420000	161810000	147280000
LdBPK_330037700	85444000	102890000	100110000	84847000	99408000	70886000	101310000	90663000	113510000	84797000	49312000	112790000	75139000	91140000	102890000	85184000	85757000	102590000	110190000	109210000	129130000	76392000	97209000	99320000	107500000	77886000	95778000	199240000	133720000	119680000	69233000	61230000	71202000	88704000	74833000	92535000	83599000	84467000	87825000	71752000	71986000	71396000
LdBPK_330037800	0	0	9276800	0	3208100	11513000	0	4964800	11253000	0	9329100	0	0	0	10464000	0	0	0	0	0	7813100	9506600	11498000	7180200	17352000	8418300	15858000	0	0	7118300	0	0	0	0	0	0	0	0	0	0	0	10646000
LdBPK_330038000	24254000	15834000	0	17302000	16993000	0	0	0	19719000	21374000	15660000	21206000	16274000	0	0	15392000	15213000	0	0	0	34810000	0	23136000	24162000	28047000	0	0	0	0	0	0	14242000	0	16096000	19090000	0	17338000	22626000	18772000	0	0	0
LdBPK_330038200	24924000	0	36263000	28626000	23375000	16551000	33562000	0	44466000	30402000	22019000	10207000	38955000	26005000	16450000	11486000	0	0	0	14317000	20923000	20641000	24927000	38782000	28117000	34503000	29952000	0	43905000	23752000	22965000	14272000	0	32531000	0	20955000	23543000	26488000	26623000	17212000	25081000	10740000
LdBPK_330038300	0	0	0	0	0	0	0	0	21164000	0	0	0	0	0	0	0	0	0	0	0	0	0	15538000	0	18368000	0	18599000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330039300	22218000	57503000	22871000	18379000	19761000	16832000	39814000	66238000	63245000	50035000	15740000	0	0	0	0	0	31252000	50595000	67904000	72775000	57824000	53274000	35762000	30743000	47678000	23182000	104630000	197440000	250820000	119040000	58342000	39350000	46389000	50189000	0	0	24478000	22315000	0	0	0	0
LdBPK_330039400	0	0	14381000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14907000	0	0	0	0	0	0	20218000	0	18702000	13406000	23028000	18457000	12977000	0	0	0	0	0	0	0
LdBPK_330039500	120620000	101230000	134950000	140000000	92705000	92110000	136660000	162050000	164380000	133330000	51440000	53583000	78013000	103740000	60442000	80772000	83225000	95613000	103330000	127850000	146940000	143480000	143940000	194870000	121240000	108250000	211740000	192600000	229170000	199790000	298670000	207930000	232540000	205660000	123730000	105260000	140150000	108420000	46178000	46893000	56012000	29241000
LdBPK_330039600	31075000	17371000	17977000	24966000	26587000	40565000	35533000	69184000	26892000	26356000	0	15994000	20627000	0	0	0	25634000	0	0	46279000	26277000	23039000	25142000	32734000	0	16842000	22671000	0	50995000	0	40440000	17365000	37310000	44445000	30426000	30039000	38547000	25804000	15996000	0	0	12521000
LdBPK_330039800	123460000	34335000	123450000	85193000	91799000	85735000	83067000	178520000	132970000	102510000	39520000	48389000	59924000	63789000	67846000	53567000	80549000	0	0	141480000	107900000	153870000	101360000	136220000	120570000	89951000	219350000	58533000	269420000	153480000	124480000	74215000	134790000	98253000	94271000	93499000	110280000	110010000	52606000	63098000	68855000	56138000
LdBPK_330040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35721000	0	0	0	0	66883000	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330040300	19221000	21555000	0	30164000	18972000	0	0	45679000	49029000	34218000	0	0	13801000	0	0	0	42134000	40802000	39257000	39667000	42105000	35617000	24441000	39651000	27840000	30131000	62027000	112040000	57219000	67826000	25303000	16055000	22780000	0	27374000	26995000	19362000	27753000	0	0	0	0
LdBPK_330041000	132640000	161380000	140210000	99954000	102670000	113510000	178360000	289170000	246500000	171820000	108360000	114530000	106940000	122550000	129990000	120910000	216860000	323480000	292720000	258500000	198440000	196790000	175020000	204540000	209860000	157370000	327630000	390960000	428640000	456090000	180460000	133280000	185630000	167840000	183140000	186980000	154060000	150480000	118670000	124820000	99848000	89398000
LdBPK_330041200	33053000	0	31454000	29703000	37682000	19703000	31279000	22448000	32287000	26453000	0	28583000	38487000	19052000	29593000	43164000	28168000	0	0	0	24309000	27064000	31356000	41540000	40142000	49203000	21490000	0	34999000	19831000	28719000	34381000	20330000	27918000	29989000	32592000	28171000	32315000	25644000	22731000	23065000	17486000
LdBPK_330041400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12281000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330041800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330042100	50589000	22718000	54361000	48872000	54238000	23606000	25157000	40731000	48521000	52361000	34671000	33079000	73409000	45701000	37572000	26309000	58789000	64047000	23984000	30616000	12463000	26850000	55085000	81438000	46757000	46058000	52309000	0	65681000	72619000	36116000	31466000	67656000	46236000	42160000	46291000	65863000	62030000	48806000	43479000	58084000	29034000
LdBPK_330042300	109570000	97227000	103980000	97289000	87265000	80595000	98429000	63338000	109310000	68459000	85146000	35407000	66582000	104020000	90494000	96506000	89939000	75818000	59090000	80987000	75046000	61553000	70272000	67010000	89657000	75586000	72779000	80795000	71572000	51032000	92218000	73099000	102990000	87936000	74607000	56131000	70357000	61598000	81401000	66237000	105770000	81727000
LdBPK_330042400	0	0	0	0	0	0	4994000	0	0	0	0	0	0	0	0	6992900	0	0	0	0	11232000	0	0	0	13807000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_330042700	0	0	0	0	0	0	0	0	0	0	0	64014000	0	0	0	0	0	0	0	0	338760000	125760000	69151000	87682000	258290000	157250000	184100000	0	0	0	0	92047000	0	0	0	0	0	0	0	0	0	0
LdBPK_330042800	0	0	0	0	0	0	12180000	0	0	0	0	33180000	0	0	0	12718000	0	0	31290000	20193000	13970000	12645000	0	0	24958000	12225000	16089000	87959000	0	0	0	24452000	0	0	0	0	0	0	26133000	0	0	0
LdBPK_340005000	210980000	96301000	147320000	159520000	178060000	157100000	107850000	67938000	131000000	135760000	178550000	142210000	207970000	174800000	190640000	175770000	129020000	118140000	0	82618000	145680000	231570000	151890000	185280000	182680000	191590000	145770000	107320000	73306000	67398000	138520000	317070000	220530000	155230000	142130000	161870000	128850000	103850000	287820000	143150000	104040000	199900000
LdBPK_340005200	0	0	5990600	7918000	0	0	0	0	11863000	0	0	0	0	11179000	0	9740800	12312000	11118000	0	0	0	0	0	13757000	0	0	0	0	0	13033000	0	5728800	0	0	0	0	11743000	0	0	9295800	0	0
LdBPK_340005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3302700	0	0	0	0	0
LdBPK_340005600	78761000	80297000	82126000	71529000	78281000	88784000	165380000	259470000	285100000	225930000	91065000	104950000	82910000	72952000	58392000	84825000	350270000	321720000	348820000	250970000	121950000	82238000	113510000	84195000	100270000	120580000	223460000	208030000	185700000	300900000	54569000	103420000	34972000	57969000	85964000	96286000	74826000	84667000	105900000	45769000	23500000	79320000
LdBPK_340005700	453000000	476520000	430450000	478840000	443260000	520510000	427040000	614400000	573080000	478270000	503280000	548670000	484890000	609450000	531850000	476360000	649970000	635310000	736070000	820340000	528410000	483720000	434810000	471410000	446440000	556090000	519980000	683520000	483410000	718860000	608890000	350590000	552270000	538780000	489010000	413370000	499190000	501100000	424340000	491920000	548820000	555760000
LdBPK_340006100	234230000	135080000	194150000	150690000	195700000	223320000	202600000	132500000	176930000	220730000	179520000	224340000	168380000	251920000	255300000	229740000	156030000	112390000	67546000	152010000	197360000	197510000	156600000	147890000	194870000	203020000	180720000	89547000	183360000	104000000	192820000	214210000	149650000	188430000	201760000	174520000	220400000	167430000	180190000	137500000	163150000	211320000
LdBPK_340006200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13084000	0	0	0	0	0	6731200	0	0	0	0	0	0	0	0	0	0
LdBPK_340006400	924600000	792440000	611920000	704690000	806100000	882810000	909010000	880540000	873050000	1000600000	801500000	952010000	678230000	719590000	904440000	1003900000	1003600000	978000000	1345500000	1464300000	1220800000	1044200000	859940000	1019400000	939770000	969740000	1055800000	1057200000	1094100000	943370000	788970000	823740000	702170000	791660000	812700000	653630000	758310000	748060000	705260000	785830000	827450000	901120000
LdBPK_340006500	0	0	14988000	0	12795000	0	13856000	0	16991000	13158000	0	0	0	14417000	0	0	10704000	0	0	16551000	11413000	14761000	15959000	19565000	13357000	0	0	0	19373000	15571000	13109000	0	13223000	0	0	0	15517000	0	0	0	10484000	0
LdBPK_340006600	18696000	0	0	16378000	0	0	0	0	0	0	19217000	31386000	0	0	20309000	23567000	25153000	0	0	0	0	23177000	0	25967000	0	0	36260000	19743000	21535000	19033000	0	21898000	0	0	0	0	0	0	20640000	0	22391000	0
LdBPK_340007000	40857000	0	48380000	45008000	63465000	52666000	82680000	28109000	32720000	66878000	36697000	83921000	46089000	47728000	63052000	51707000	67348000	0	68345000	75654000	91530000	63444000	80783000	54723000	46703000	46750000	73982000	63348000	62971000	39184000	94934000	93060000	117520000	79016000	44686000	0	36284000	34634000	48887000	36402000	50177000	58046000
LdBPK_340007100	25677000	28907000	27620000	21263000	19573000	29007000	55681000	29272000	31077000	38979000	29352000	55477000	24017000	31042000	39088000	30764000	52771000	64432000	77300000	51082000	32533000	34126000	32959000	30993000	40544000	53727000	25992000	30567000	84095000	42582000	35871000	29947000	28447000	32344000	35673000	45850000	31151000	35316000	34978000	30819000	25120000	39414000
LdBPK_340007200	43068000	84490000	42626000	29881000	35387000	46434000	46600000	60219000	44841000	36563000	46038000	40103000	56323000	41863000	34833000	47838000	32238000	44834000	44526000	49436000	50857000	27436000	40958000	58528000	27354000	39579000	29165000	46399000	24590000	41575000	43088000	35244000	27285000	32382000	42924000	59936000	47915000	37617000	40927000	53638000	34394000	50937000
LdBPK_340007300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8959200	0	0	0	0	0	0	0	0	0	0
LdBPK_340007400	66139000	82306000	110710000	80196000	56809000	82907000	147410000	167440000	157720000	94870000	106360000	75351000	125380000	110910000	97424000	75158000	111730000	128510000	169290000	123710000	64739000	91391000	103150000	88892000	79291000	68397000	82402000	250080000	130100000	167360000	111820000	85763000	107740000	106810000	97854000	91816000	91242000	98360000	87214000	99385000	106810000	99042000
LdBPK_340007700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_340008100	35746000	25411000	41567000	42196000	34623000	34759000	34901000	21380000	29850000	34560000	29810000	32383000	0	0	27820000	30193000	28535000	19581000	0	17891000	25922000	33163000	39125000	29282000	26619000	19393000	0	0	30385000	24035000	0	14607000	30997000	26739000	29851000	29629000	26284000	28893000	28598000	28661000	28887000	26026000
LdBPK_340008600	458660000	433610000	452160000	530960000	358450000	411250000	401570000	229820000	351400000	320620000	440250000	600100000	346930000	548800000	656520000	551400000	348840000	367770000	351570000	380170000	728360000	626700000	432010000	526980000	604560000	535430000	414740000	331100000	411260000	366230000	301640000	411070000	265670000	405340000	378200000	283480000	406980000	454350000	395870000	371500000	493270000	519220000
LdBPK_340008900	105030000	127660000	122220000	51319000	90582000	89741000	61897000	63467000	60616000	75536000	102390000	123960000	84160000	72238000	106450000	108600000	62270000	108390000	0	72507000	88270000	120100000	98556000	101370000	88412000	112740000	43286000	0	78873000	76985000	107110000	65317000	100500000	117670000	87588000	43146000	93040000	114720000	96345000	80663000	110260000	106570000
LdBPK_340009000	0	0	34516000	0	38189000	0	0	0	0	32005000	49291000	0	40357000	0	34335000	31681000	0	0	0	0	0	33693000	31459000	0	37531000	30984000	0	0	0	0	23900000	28249000	0	0	0	0	0	0	0	0	0	0
LdBPK_340009200	23406000	0	41624000	26832000	21059000	21765000	46940000	64726000	60406000	34608000	36635000	27615000	37257000	60164000	25254000	21951000	51564000	44942000	107340000	68406000	20541000	38374000	31458000	33559000	32064000	38863000	49972000	98924000	84982000	75886000	54376000	52826000	82265000	41010000	30937000	12631000	29951000	44456000	36993000	33841000	36589000	25737000
LdBPK_340009900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22880000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_340010000	69530000	33167000	45925000	52203000	83553000	18603000	66127000	20538000	29497000	72951000	20368000	114080000	36952000	18035000	53482000	107370000	22414000	13851000	35926000	91105000	128930000	102180000	64227000	63138000	68712000	93323000	76000000	76490000	60515000	14270000	20707000	100570000	63253000	31167000	26127000	41202000	19569000	30697000	43605000	44620000	40951000	30936000
LdBPK_340010200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LdBPK_340010700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16211000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
